bath,balcony,price,total_sqft_float,bhk,price_per_sqft
3.0,2.0,93.5,1700.0,3,5500.0
2.0,1.0,55.0,1060.0,2,5188.679245283019
2.0,1.0,98.0,1455.0,3,6735.395189003437
1.0,0.0,39.9,950.0,1,4200.0
3.0,2.0,130.0,1826.0,3,7119.386637458927
2.0,2.0,50.0,1115.0,2,4484.304932735426
3.0,2.0,58.0,1220.0,3,4754.098360655737
2.0,2.0,116.0,1660.0,3,6987.951807228916
3.0,3.0,108.0,1700.0,3,6352.941176470588
3.0,1.5843757375501535,85.0,1539.0,3,5523.066926575699
2.0,3.0,82.0,1489.0,3,5507.051712558764
2.0,2.0,69.75,1550.0,3,4500.0
2.0,2.0,75.0,1200.0,2,6250.0
2.0,2.0,50.0,1115.0,2,4484.304932735426
2.0,1.0,58.86,1308.0,2,4500.0
2.0,1.0,40.0,920.0,2,4347.826086956522
2.0,2.0,62.0,1163.0,3,5331.04041272571
2.0,2.0,50.0,1115.0,2,4484.304932735426
2.0,2.0,70.0,1229.0,2,5695.6875508543535
2.0,1.5843757375501535,70.0,1342.0,2,5216.095380029807
3.0,1.0,110.0,1711.0,3,6428.988895382817
2.0,1.5843757375501535,65.0,1484.0,3,4380.053908355795
2.0,1.0,50.0,1115.0,2,4484.304932735426
3.0,2.0,57.0,1220.0,3,4672.131147540984
2.0,1.0,63.5,1050.0,2,6047.619047619048
2.0,2.0,49.0,1035.0,2,4734.299516908212
3.0,3.0,85.0,1457.0,3,5833.905284831846
2.0,2.0,68.0,1350.0,2,5037.037037037037
3.0,2.0,70.0,1200.0,3,5833.333333333333
2.0,1.0,53.99,1157.0,3,4666.3785652549695
3.0,1.0,79.9,1700.0,3,4700.000000000001
2.0,1.0,55.0,984.0,2,5589.430894308943
2.0,1.0,57.84,1157.0,3,4999.1356957649095
4.0,1.0,145.0,1984.0,3,7308.467741935484
2.0,1.0,89.0,1550.0,3,5741.935483870968
4.0,1.0,95.0,1200.0,5,7916.666666666667
4.0,1.0,169.0,1480.0,5,11418.918918918918
3.0,2.0,113.0,1691.0,3,6682.436428149024
3.0,2.0,56.0,1220.0,3,4590.163934426229
3.0,2.0,90.0,1435.0,3,6271.777003484321
2.0,1.0,51.0,1194.0,2,4271.356783919598
2.0,2.0,67.0,1262.0,2,5309.033280507131
3.0,2.0,125.0,1693.0,3,7383.343177790904
3.0,2.0,125.0,1826.0,3,6845.564074479737
3.0,2.0,116.0,1660.0,3,6987.951807228916
2.0,1.0,50.0,1060.0,2,4716.981132075472
3.0,1.0,119.0,1830.0,3,6502.732240437159
2.0,1.0,45.91,984.0,2,4665.650406504065
4.0,1.0,101.0,1929.0,3,5235.873509590461
2.0,2.0,65.0,1525.0,3,4262.295081967213
2.0,2.0,68.0,1059.0,2,6421.152030217186
2.0,1.0,74.0,1157.0,3,6395.851339671564
3.0,1.0,118.0,1700.0,3,6941.176470588235
3.0,3.0,120.0,1691.0,3,7096.392667060911
3.0,1.0,103.0,1929.0,3,5339.554173146708
2.0,1.0,75.0,1308.0,2,5733.94495412844
4.0,1.0,95.0,1797.0,3,5286.588759042849
3.0,3.0,98.0,1763.25,3,5557.918616191691
3.0,2.0,130.0,1826.0,3,7119.386637458927
2.0,2.0,98.0,1550.0,3,6322.580645161291
2.0,2.0,49.5,1145.0,2,4323.144104803493
1.0,1.0,19.65,534.0,1,3679.775280898876
2.0,1.0,75.0,1450.0,3,5172.413793103448
3.0,2.0,100.0,1819.0,3,5497.526113249038
2.0,1.0,59.0,984.0,2,5995.934959349594
3.0,2.0,88.0,1489.0,3,5910.006715916723
2.0,1.0,75.0,1242.0,2,6038.647342995169
3.0,2.0,93.5,1700.0,3,5500.0
4.0,1.0,110.0,1862.0,3,5907.626208378088
3.0,2.0,116.0,1787.0,3,6491.326245103525
3.0,2.0,93.01,1691.0,3,5500.295683027794
2.0,1.0,56.0,1028.0,2,5447.470817120623
2.0,1.0,65.0,1181.0,3,5503.81033022862
3.0,2.0,100.0,1691.0,3,5913.660555884092
2.0,1.0,60.55,1026.0,2,5901.559454191033
2.0,1.0,85.0,1350.0,2,6296.2962962962965
2.0,1.0,72.0,1157.0,3,6222.990492653414
2.0,1.0,62.0,1019.0,2,6084.396467124632
1.0,1.0,31.1,691.0,1,4500.723589001447
2.0,2.0,45.0,994.0,2,4527.162977867203
2.0,2.0,55.0,1130.0,2,4867.256637168141
2.0,2.0,65.0,1525.0,3,4262.295081967213
2.0,1.0,67.38,1346.0,2,5005.94353640416
2.0,2.0,42.15,1045.0,2,4033.492822966507
2.0,1.0,45.91,984.0,2,4665.650406504065
1.0,1.0,27.0,675.0,1,4000.0
2.0,1.0,74.03,1346.0,2,5500.0
3.0,2.0,119.0,1691.0,3,7037.25606150207
3.0,2.0,126.0,1680.0,3,7500.0
2.0,1.0,68.0,1222.0,3,5564.648117839607
2.0,1.0,110.0,1510.0,3,7284.76821192053
2.0,1.0,78.0,1242.0,2,6280.193236714976
3.0,2.0,74.93,1665.0,3,4500.3003003003005
2.0,1.0,69.0,1129.0,2,6111.603188662533
2.0,1.0,44.5,1113.0,2,3998.2030548068283
2.0,1.0,75.0,1157.0,3,6482.281763180639
2.0,2.0,74.0,1323.0,2,5593.348450491308
2.0,2.0,70.44,1314.0,3,5360.730593607306
1.0,0.0,35.8,702.0,1,5099.715099715099
4.0,0.0,110.0,1240.0,4,8870.967741935483
2.0,1.0,50.0,1115.0,2,4484.304932735426
3.0,2.0,128.0,1800.0,3,7111.111111111111
2.0,1.0,54.0,1270.0,3,4251.968503937008
2.0,2.0,60.8,1026.0,2,5925.925925925926
2.0,2.0,45.5,1025.0,2,4439.024390243902
2.0,2.0,70.0,1216.0,2,5756.578947368421
2.0,1.0,62.0,1112.0,2,5575.5395683453235
2.0,2.0,60.0,1273.0,2,4713.275726630008
2.0,1.0,69.0,1157.0,3,5963.699222126188
2.0,2.0,40.0,1000.0,2,4000.0
2.0,1.0,60.8,1026.0,2,5925.925925925926
2.0,1.0,48.5,1150.0,2,4217.391304347826
3.0,1.0,120.0,1600.0,3,7500.0
2.0,1.0,70.0,1370.0,2,5109.489051094891
2.0,1.0,74.03,1346.0,2,5500.0
2.0,1.0,56.86,1197.0,2,4750.208855472013
3.0,1.0,185.0,1750.0,4,10571.42857142857
2.0,2.0,116.0,1660.0,3,6987.951807228916
2.0,1.0,57.0,1194.0,2,4773.869346733668
2.0,1.0,45.75,984.0,2,4649.390243902439
2.0,1.0,69.61,1346.0,2,5171.619613670134
3.0,1.0,98.38,1612.0,3,6102.977667493797
2.0,1.0,86.0,1371.0,2,6272.793581327498
2.0,2.0,55.0,1044.0,2,5268.199233716475
3.0,1.0,85.0,1600.0,3,5312.5
3.0,2.0,119.0,1691.0,3,7037.25606150207
2.0,3.0,69.5,1309.0,2,5309.396485867074
3.0,2.0,100.0,1691.0,3,5913.660555884092
4.0,1.5843757375501535,135.0,1250.0,4,10800.0
2.0,0.0,80.0,1367.0,2,5852.231163130944
3.0,2.0,78.0,1565.0,3,4984.025559105431
4.0,1.0,148.0,1984.0,3,7459.677419354839
2.0,1.0,47.0,1035.0,2,4541.062801932367
2.0,1.0,74.03,1346.0,2,5500.0
2.0,2.0,50.0,1115.0,2,4484.304932735426
2.0,1.0,58.0,1112.0,2,5215.827338129497
2.0,1.5843757375501535,75.0,1340.0,2,5597.014925373134
3.0,2.0,89.0,1850.0,3,4810.810810810811
2.0,1.0,70.0,1132.0,2,6183.745583038869
3.0,2.0,115.0,1929.0,3,5961.638154484189
3.0,2.0,97.0,1636.0,3,5929.095354523228
3.0,2.0,139.0,1936.0,3,7179.752066115702
3.0,2.0,74.0,1700.0,3,4352.941176470588
2.0,1.0,76.0,1275.0,2,5960.78431372549
2.0,1.0,64.0,1182.0,2,5414.551607445009
2.0,1.0,48.0,1330.0,3,3609.0225563909776
2.0,2.0,45.95,1329.0,3,3457.486832204665
4.0,1.5843757375501535,110.0,1800.0,4,6111.111111111111
2.0,1.0,22.8,829.0,2,2750.301568154403
2.0,2.0,28.41,1033.0,2,2750.242013552759
3.0,3.0,52.0,1676.0,3,3102.6252983293557
2.0,2.0,37.0,1308.0,2,2828.7461773700306
2.0,2.0,31.77,1073.0,2,2960.857409133271
2.0,1.0,49.0,1330.0,3,3684.2105263157896
2.0,1.0,36.0,1126.0,2,3197.158081705151
1.0,1.0,23.65,740.0,1,3195.945945945946
3.0,3.0,52.0,1555.0,3,3344.051446945338
2.0,0.0,42.0,1012.0,2,4150.197628458498
5.0,2.0,210.0,1500.0,5,14000.0
3.0,0.0,140.0,1490.0,3,9395.973154362417
2.0,1.0,110.0,1620.0,3,6790.123456790124
2.0,2.0,100.0,1504.0,3,6648.936170212766
2.0,2.0,102.0,1504.0,3,6781.914893617021
2.0,1.0,51.0,1084.0,2,4704.79704797048
2.0,3.0,42.25,1190.0,2,3550.4201680672268
3.0,2.0,155.0,1840.0,3,8423.91304347826
3.0,2.0,150.0,1533.0,3,9784.735812133073
5.0,3.0,300.0,1240.0,5,24193.548387096773
2.0,1.0,120.0,600.0,2,20000.0
3.0,2.0,150.0,1804.0,3,8314.855875831485
3.0,3.0,83.0,1720.0,3,4825.581395348837
3.0,2.0,86.0,1684.0,3,5106.88836104513
2.0,1.0,75.0,1296.0,2,5787.037037037037
1.0,1.0,60.0,794.0,1,7556.675062972292
2.0,2.0,65.0,1143.0,2,5686.789151356081
1.0,2.0,65.0,794.0,1,8186.39798488665
4.0,1.0,160.0,1200.0,5,13333.333333333334
3.0,2.0,70.0,1600.0,3,4375.0
9.0,1.5843757375501535,90.0,600.0,9,15000.0
3.0,1.5843757375501535,110.0,1665.0,3,6606.606606606607
3.0,1.5843757375501535,80.0,1512.0,3,5291.005291005291
2.0,3.0,69.0,1515.0,3,4554.455445544554
3.0,2.0,90.0,1600.0,3,5625.0
2.0,3.0,66.0,1231.0,2,5361.494719740049
9.0,3.0,190.0,600.0,9,31666.666666666668
4.0,0.0,90.0,900.0,5,10000.0
2.0,2.0,98.86,1163.0,2,8500.42992261393
3.0,2.0,145.0,1760.0,3,8238.636363636364
2.0,1.0,98.86,1163.0,2,8500.42992261393
2.0,2.0,115.0,1342.0,2,8569.29955290611
3.0,2.0,160.0,1760.0,3,9090.90909090909
4.0,1.0,275.0,1200.0,3,22916.666666666668
3.0,2.0,142.0,1760.0,3,8068.181818181818
3.0,2.0,185.0,1760.0,3,10511.363636363636
2.0,2.0,98.77,1162.0,2,8500.0
2.0,1.0,35.14,901.0,2,3900.110987791343
2.0,2.0,42.9,1150.0,3,3730.4347826086955
3.0,2.0,65.0,1525.0,3,4262.295081967213
2.0,2.0,37.5,1118.0,2,3354.2039355992843
2.0,0.0,62.0,1200.0,3,5166.666666666667
5.0,3.0,120.0,1200.0,5,10000.0
4.0,2.0,82.0,1830.0,3,4480.87431693989
2.0,1.0,41.0,1096.0,2,3740.875912408759
3.0,3.0,68.0,1553.0,3,4378.62202189311
2.0,2.0,45.0,1134.0,2,3968.253968253968
3.0,3.0,80.0,1683.0,3,4753.416518122401
2.0,2.0,50.0,1176.0,2,4251.700680272109
2.0,1.0,42.0,850.0,2,4941.176470588235
3.0,3.0,88.0,1515.0,3,5808.580858085808
2.0,1.0,53.0,1166.0,2,4545.454545454545
2.0,1.0,55.0,1100.0,2,5000.0
2.0,2.0,90.0,1250.0,2,7200.0
3.0,2.0,68.0,1350.0,3,5037.037037037037
3.0,3.0,73.0,1798.0,3,4060.066740823137
3.0,3.0,90.0,1500.0,3,6000.0
2.0,2.0,73.0,1360.0,3,5367.64705882353
3.0,2.0,75.0,600.0,2,12500.0
2.0,1.0,100.0,1240.0,2,8064.5161290322585
2.0,1.0,164.0,1217.0,2,13475.760065735414
2.0,2.0,36.0,1125.0,2,3200.0
2.0,3.0,53.0,1200.0,2,4416.666666666667
1.0,2.0,35.0,700.0,2,5000.0
3.0,1.0,70.0,1400.0,3,5000.0
3.0,3.0,78.0,1475.0,3,5288.135593220339
2.0,0.0,90.0,920.0,4,9782.608695652174
6.0,2.0,75.0,1150.0,6,6521.739130434783
3.0,1.0,54.0,672.0,4,8035.714285714285
3.0,3.0,75.0,1700.0,3,4411.764705882353
2.0,2.0,42.0,1187.0,2,3538.3319292333613
6.0,3.0,105.0,970.0,6,10824.742268041236
1.0,0.0,130.0,900.0,2,14444.444444444445
2.0,1.0,100.0,925.0,2,10810.81081081081
2.0,1.0,80.0,823.0,2,9720.534629404618
2.0,2.0,200.0,1630.0,2,12269.938650306749
1.0,0.0,230.0,1450.0,2,15862.068965517241
3.0,2.0,180.0,1600.0,3,11250.0
4.0,0.0,75.0,1272.0,3,5896.226415094339
3.0,0.0,87.0,1280.0,3,6796.875
2.0,1.0,32.0,800.0,2,4000.0
2.0,1.0,165.0,1602.0,3,10299.625468164793
2.0,1.0,170.0,1602.0,3,10611.735330836455
2.0,1.5843757375501535,74.0,1130.0,2,6548.672566371682
2.0,1.0,75.0,1130.0,2,6637.168141592921
2.0,2.0,50.0,1200.0,2,4166.666666666667
2.0,1.0,115.0,1500.0,2,7666.666666666667
2.0,2.0,48.0,925.0,2,5189.189189189189
1.0,1.0,20.0,509.0,1,3929.2730844793714
1.0,1.0,26.0,650.0,1,4000.0
2.0,1.0,116.0,1760.0,3,6590.909090909091
1.0,1.0,35.0,660.0,1,5303.030303030303
1.0,2.0,32.0,800.0,1,4000.0
2.0,1.0,43.72,1121.0,2,3900.0892060660126
3.0,1.0,60.0,1350.0,3,4444.444444444444
3.0,2.0,56.24,1442.0,3,3900.138696255201
2.0,1.0,58.0,1265.0,2,4584.98023715415
2.0,2.0,45.0,1285.0,3,3501.9455252918287
2.0,1.0,67.0,1555.0,3,4308.681672025724
3.0,2.0,59.75,1532.0,3,3900.1305483028723
2.0,1.0,39.98,1025.0,2,3900.4878048780483
2.0,0.0,45.0,1350.0,1,3333.3333333333335
2.0,1.0,60.0,1255.0,3,4780.876494023904
3.0,1.5843757375501535,95.0,1200.0,4,7916.666666666667
2.0,3.0,62.63,1450.0,2,4319.310344827586
3.0,0.0,85.0,1200.0,3,7083.333333333333
6.0,3.0,200.0,1400.0,7,14285.714285714286
2.0,2.0,55.0,850.0,2,6470.588235294118
3.0,3.0,130.0,1554.0,2,8365.508365508365
1.0,1.0,27.0,550.0,2,4909.090909090909
3.0,2.0,170.0,1300.0,3,13076.923076923076
2.0,1.0,49.5,703.0,2,7041.251778093883
2.0,1.0,90.0,1460.0,3,6164.3835616438355
1.0,1.0,65.0,600.0,2,10833.333333333334
2.0,2.0,60.0,1226.0,3,4893.964110929854
4.0,1.0,160.0,1000.0,5,16000.0
2.0,2.0,22.5,900.0,2,2500.0
2.0,2.0,60.0,1210.0,2,4958.677685950413
2.0,1.0,45.0,1176.0,3,3826.530612244898
2.0,2.0,38.0,1080.0,2,3518.5185185185187
2.0,1.0,57.0,1154.0,2,4939.341421143848
3.0,3.0,65.0,1800.0,3,3611.1111111111113
2.0,1.0,105.0,1275.0,2,8235.29411764706
2.0,2.0,90.0,1150.0,2,7826.086956521739
2.0,0.0,27.0,900.0,2,3000.0
2.0,2.0,85.0,1158.0,3,7340.241796200346
7.0,3.0,95.0,1200.0,9,7916.666666666667
3.0,0.0,72.0,882.0,4,8163.265306122449
1.0,1.0,52.3,900.0,1,5811.111111111111
2.0,0.0,20.0,750.0,2,2666.6666666666665
2.0,0.0,25.0,900.0,2,2777.777777777778
1.0,0.0,50.0,1200.0,2,4166.666666666667
3.0,1.0,58.0,1300.0,3,4461.538461538462
2.0,2.0,49.85,1215.0,2,4102.880658436214
2.0,3.0,48.0,1020.0,2,4705.882352941177
2.0,1.0,60.0,1435.0,3,4181.184668989547
3.0,2.0,54.0,1250.0,3,4320.0
2.0,2.0,50.0,1084.0,2,4612.546125461255
3.0,2.0,62.0,1570.0,3,3949.044585987261
3.0,3.0,90.0,1885.0,3,4774.535809018567
2.0,3.0,70.0,1550.0,3,4516.129032258064
2.0,0.0,65.0,1500.0,3,4333.333333333333
2.0,0.0,42.0,690.0,2,6086.95652173913
2.0,0.0,75.0,1480.0,3,5067.5675675675675
5.0,3.0,75.0,600.0,4,12500.0
2.0,0.0,34.0,850.0,2,4000.0
2.0,1.0,35.0,825.0,2,4242.424242424242
2.0,1.0,45.0,985.0,2,4568.527918781726
2.0,0.0,45.0,970.0,2,4639.1752577319585
2.0,3.0,65.0,1440.0,3,4513.888888888889
2.0,1.0,52.0,1100.0,2,4727.272727272727
2.0,2.0,58.0,1306.0,3,4441.04134762634
5.0,2.0,56.0,525.0,4,10666.666666666666
2.0,2.0,65.0,1300.0,2,5000.0
2.0,1.0,40.0,1010.0,2,3960.3960396039606
2.0,3.0,58.0,1375.0,2,4218.181818181818
6.0,3.0,220.0,1200.0,6,18333.333333333332
1.0,0.0,45.0,600.0,1,7500.0
1.0,0.0,45.0,600.0,1,7500.0
3.0,2.0,75.0,1510.0,3,4966.887417218543
2.0,2.0,56.0,1179.0,2,4749.787955894826
2.0,2.0,67.0,1416.0,2,4731.6384180790965
2.0,1.0,73.0,1476.0,3,4945.79945799458
2.0,1.0,45.0,1139.7,2,3948.407475651487
2.0,3.0,60.0,1465.0,2,4095.563139931741
3.0,2.0,115.0,1500.0,3,7666.666666666667
3.0,2.0,149.0,1500.0,3,9933.333333333334
3.0,1.0,90.0,1500.0,3,6000.0
2.0,2.0,45.0,1260.0,2,3571.4285714285716
2.0,1.0,110.0,1050.0,2,10476.190476190477
4.0,2.0,160.0,1350.0,4,11851.851851851852
3.0,3.0,64.0,1600.0,3,4000.0
2.0,2.0,67.0,1255.0,2,5338.645418326693
3.0,3.0,68.0,1570.0,3,4331.210191082802
2.0,3.0,73.0,1178.0,2,6196.9439728353145
2.0,3.0,74.0,1174.0,2,6303.236797274276
3.0,3.0,63.1,1575.0,3,4006.3492063492063
2.0,2.0,70.0,1329.0,2,5267.11813393529
2.0,3.0,70.0,1185.0,2,5907.172995780591
3.0,3.0,68.0,1575.0,3,4317.460317460317
3.0,3.0,68.0,1600.0,3,4250.0
2.0,2.0,75.0,1200.0,2,6250.0
3.0,3.0,69.0,1600.0,3,4312.5
2.0,2.0,52.0,1275.0,3,4078.4313725490197
2.0,3.0,72.0,1186.0,2,6070.826306913997
2.0,1.0,76.0,1186.0,2,6408.0944350758855
3.0,3.0,69.0,1600.0,3,4312.5
2.0,2.0,75.0,1185.0,2,6329.113924050633
3.0,3.0,63.0,1571.0,3,4010.1845957988544
4.0,3.0,169.0,1200.0,4,14083.333333333334
4.0,2.0,130.0,1200.0,4,10833.333333333334
2.0,1.0,33.0,825.0,2,4000.0
2.0,1.0,48.0,1025.0,3,4682.926829268293
2.0,0.0,37.0,1025.0,3,3609.756097560976
2.0,3.0,41.0,1020.0,2,4019.607843137255
2.0,2.0,28.0,1090.0,2,2568.8073394495414
3.0,1.0,59.0,1275.0,3,4627.450980392156
2.0,2.0,39.0,1126.0,2,3463.587921847247
2.0,1.0,32.0,825.0,2,3878.787878787879
2.0,2.0,47.0,1350.0,3,3481.4814814814813
2.0,1.0,50.0,905.0,2,5524.861878453039
2.0,1.0,55.0,1415.0,3,3886.9257950530036
2.0,1.0,43.75,896.0,2,4882.8125
2.0,1.0,44.0,1100.0,2,4000.0
2.0,1.0,50.53,1011.0,2,4998.021760633037
1.0,1.0,40.0,605.0,1,6611.570247933884
2.0,0.0,46.0,1310.0,3,3511.4503816793895
3.0,1.0,74.18,1484.0,3,4998.652291105122
3.0,2.0,80.48,1610.0,3,4998.757763975155
2.0,1.0,65.0,1415.0,3,4593.639575971732
2.0,1.0,58.0,1268.0,2,4574.132492113565
2.0,1.0,56.0,1268.0,2,4416.403785488959
1.0,1.0,30.24,605.0,1,4998.347107438017
3.0,1.0,75.0,1484.0,3,5053.908355795148
1.0,1.0,25.0,620.0,1,4032.2580645161293
2.0,2.0,32.0,960.0,2,3333.3333333333335
2.0,2.0,27.0,900.0,2,3000.0
3.0,3.0,50.0,1358.0,3,3681.8851251840942
1.0,0.0,32.0,600.0,1,5333.333333333333
4.0,2.0,263.0,1750.0,4,15028.57142857143
3.0,0.0,200.0,1200.0,3,16666.666666666668
2.0,2.0,35.0,1000.0,2,3500.0
2.0,1.5843757375501535,42.4,1195.0,2,3548.1171548117154
2.0,1.0,38.5,1146.0,2,3359.5113438045373
2.0,1.0,49.5,1050.0,2,4714.285714285715
2.0,0.0,53.0,1200.0,2,4416.666666666667
3.0,2.0,149.0,1080.0,3,13796.296296296296
3.0,3.0,78.0,625.0,6,12480.0
2.0,2.0,78.34,1180.0,3,6638.983050847458
4.0,1.5843757375501535,180.0,1500.0,4,12000.0
2.0,1.0,55.0,900.0,2,6111.111111111111
2.0,1.0,45.0,900.0,2,5000.0
2.0,2.0,75.6,1200.0,3,6299.999999999999
6.0,0.0,250.0,1450.0,6,17241.379310344826
5.0,2.0,180.0,1200.0,5,15000.0
3.0,3.0,100.0,1756.0,3,5694.760820045558
2.0,3.0,55.0,1230.0,2,4471.544715447155
5.0,1.0,192.0,1875.0,7,10240.0
2.0,1.0,156.0,1485.0,3,10505.050505050505
1.0,3.0,500.0,650.0,1,76923.07692307692
2.0,2.0,100.0,1200.0,3,8333.333333333334
3.0,1.0,62.0,1060.0,3,5849.056603773585
2.0,0.0,60.0,824.0,2,7281.553398058252
2.0,1.0,58.0,1250.0,2,4640.0
2.0,0.0,55.0,1194.0,2,4606.365159128978
2.0,2.0,55.0,1455.0,3,3780.0687285223366
3.0,2.0,53.0,1400.0,3,3785.714285714286
2.0,0.0,55.0,900.0,2,6111.111111111111
2.0,2.0,45.0,1150.0,2,3913.0434782608695
3.0,2.0,85.0,600.0,2,14166.666666666666
4.0,1.0,110.0,1200.0,4,9166.666666666666
1.0,1.0,150.0,840.0,1,17857.14285714286
6.0,2.0,200.0,1320.0,8,15151.515151515152
2.0,0.0,50.17,929.0,2,5400.4305705059205
2.0,2.0,52.0,1200.0,2,4333.333333333333
2.0,1.0,58.0,975.0,2,5948.717948717948
2.0,1.0,58.0,985.0,2,5888.324873096447
2.0,1.0,68.0,1245.0,3,5461.847389558233
2.0,2.0,73.0,1313.0,2,5559.786747905559
2.0,3.0,45.19,1130.0,3,3999.1150442477874
2.0,2.0,66.5,1313.0,2,5064.737242955065
2.0,2.0,79.0,1255.0,3,6294.820717131474
6.0,2.0,170.0,1200.0,6,14166.666666666666
3.0,2.0,72.0,1330.0,3,5413.533834586467
2.0,1.0,48.0,929.0,2,5166.846071044133
2.0,1.0,63.0,975.0,2,6461.538461538462
2.0,1.0,55.0,950.0,2,5789.473684210527
2.0,1.0,56.0,929.0,2,6027.9870828848225
3.0,2.0,90.0,1800.0,3,5000.0
2.0,2.0,76.0,1260.0,3,6031.746031746032
2.0,2.0,59.0,1278.0,3,4616.588419405321
2.0,1.0,55.0,1400.0,3,3928.5714285714284
2.0,1.0,55.0,960.0,2,5729.166666666667
2.0,1.0,73.0,1260.0,3,5793.650793650793
3.0,2.0,62.71,1278.0,3,4906.885758998435
3.0,2.0,70.0,1278.0,3,5477.308294209703
2.0,2.0,49.0,929.0,2,5274.48869752422
2.0,1.0,75.0,1260.0,3,5952.380952380952
2.0,1.0,45.0,1000.0,2,4500.0
2.0,1.0,80.0,1260.0,3,6349.206349206349
1.0,2.0,51.0,929.0,2,5489.773950484392
3.0,2.0,110.0,1880.0,3,5851.063829787234
3.0,1.5843757375501535,80.0,1800.0,3,4444.444444444444
2.0,1.0,62.5,985.0,2,6345.177664974619
3.0,2.0,55.0,1450.0,3,3793.103448275862
2.0,0.0,34.0,830.0,2,4096.385542168675
3.0,2.0,55.0,1425.0,3,3859.6491228070176
2.0,2.0,56.0,1400.0,3,4000.0
2.0,2.0,36.0,826.0,2,4358.353510895884
3.0,3.0,120.0,1700.0,3,7058.823529411765
2.0,2.0,40.0,1100.0,2,3636.3636363636365
2.0,1.0,45.0,1100.0,2,4090.909090909091
2.0,2.0,45.0,900.0,2,5000.0
2.0,1.0,65.0,870.0,2,7471.264367816092
3.0,3.0,80.0,1765.0,3,4532.57790368272
3.0,3.0,125.0,1713.0,3,7297.139521307648
2.0,1.0,65.0,1009.0,2,6442.021803766105
5.0,2.0,160.0,890.0,6,17977.52808988764
2.0,2.0,49.0,1070.0,2,4579.439252336449
1.0,0.0,50.0,600.0,1,8333.333333333334
2.0,3.0,85.0,1375.0,3,6181.818181818182
2.0,1.0,110.0,900.0,2,12222.222222222223
3.0,3.0,115.0,1560.0,3,7371.794871794872
3.0,2.0,74.0,1480.0,3,5000.0
2.0,0.0,80.0,1200.0,3,6666.666666666667
6.0,1.0,80.0,1500.0,9,5333.333333333333
3.0,1.0,68.0,1200.0,3,5666.666666666667
1.0,0.0,24.0,600.0,1,4000.0
2.0,2.0,37.0,927.0,2,3991.3700107874865
3.0,2.0,120.0,1753.0,3,6845.407872219053
3.0,1.0,120.0,1750.0,3,6857.142857142857
3.0,3.0,90.0,1760.0,3,5113.636363636364
3.0,2.0,72.0,1200.0,3,6000.0
3.0,0.0,70.0,1569.0,3,4461.440407903123
3.0,2.0,62.0,1559.0,3,3976.9082745349583
3.0,2.0,63.0,1563.0,3,4030.7101727447216
2.0,1.0,45.0,1500.0,2,3000.0
3.0,2.0,66.0,1200.0,3,5500.0
4.0,3.0,240.0,1500.0,4,16000.0
2.0,1.0,48.72,1175.0,2,4146.382978723404
3.0,1.0,90.0,1200.0,3,7500.0
3.0,2.0,130.0,1200.0,3,10833.333333333334
3.0,1.5843757375501535,125.0,1200.0,6,10416.666666666666
9.0,1.0,75.0,1178.0,9,6366.723259762309
1.0,2.0,95.0,1200.0,2,7916.666666666667
3.0,1.0,75.0,1616.0,3,4641.089108910891
2.0,2.0,82.0,1225.0,3,6693.877551020408
2.0,0.0,85.0,1500.0,3,5666.666666666667
2.0,0.0,79.0,1200.0,2,6583.333333333333
2.0,0.0,65.0,1200.0,2,5416.666666666667
2.0,0.0,75.0,1230.0,2,6097.5609756097565
5.0,2.0,60.0,600.0,4,10000.0
2.0,0.0,60.0,1200.0,2,5000.0
6.0,1.0,69.0,1000.0,6,6900.0
2.0,0.0,66.0,1200.0,3,5500.0
3.0,0.0,66.0,1200.0,3,5500.0
2.0,1.0,75.0,1350.0,3,5555.555555555556
2.0,1.0,60.0,1240.0,2,4838.709677419355
2.0,0.0,65.0,1200.0,2,5416.666666666667
2.0,0.0,70.0,1200.0,2,5833.333333333333
2.0,0.0,55.0,900.0,2,6111.111111111111
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.5,1200.0,3,5541.666666666667
2.0,0.0,55.0,900.0,2,6111.111111111111
7.0,1.0,110.0,1200.0,8,9166.666666666666
2.0,0.0,66.0,1200.0,2,5500.0
5.0,1.0,100.0,1440.0,5,6944.444444444444
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.5,1200.0,3,5541.666666666667
8.0,2.0,150.0,1500.0,8,10000.0
2.0,0.0,55.0,900.0,2,6111.111111111111
2.0,0.0,66.0,1200.0,3,5500.0
4.0,0.0,65.0,600.0,4,10833.333333333334
2.0,0.0,55.0,900.0,2,6111.111111111111
3.0,0.0,83.0,1500.0,3,5533.333333333333
2.0,0.0,65.0,1200.0,2,5416.666666666667
2.0,0.0,75.0,1500.0,2,5000.0
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,65.0,1100.0,2,5909.090909090909
3.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.0,1200.0,3,5500.0
5.0,1.0,97.0,1400.0,5,6928.571428571428
2.0,0.0,66.0,1200.0,3,5500.0
2.0,1.0,70.0,1200.0,2,5833.333333333333
1.0,0.0,55.0,1350.0,1,4074.074074074074
2.0,0.0,55.0,900.0,2,6111.111111111111
2.0,0.0,55.0,900.0,2,6111.111111111111
